Date,Product Category,Product Name,Store Name,Store Type,Year,Quarter,Month,Day,Sum of Year,Sum of Units Sold,Region,Sum of Profit,Sum of Revenue
2020-12-01 00:00:00,Art & Crafts,Magic Sand,Times Square,Downtown,2020,Qtr 4,December,1,2020,64,New York,128,1023.36
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,Hollywood,Commercial,2020,Qtr 4,December,1,2020,179,Los Angeles,179.00000000000003,535.21
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,JFK,Airport,2020,Qtr 4,December,1,2020,118,New York,118.00000000000003,352.82000000000005
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,LAX,Airport,2020,Qtr 4,December,1,2020,178,Los Angeles,178.00000000000003,532.22
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,172,Chicago,172.00000000000003,514.2800000000001
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,51,Chicago,51.000000000000014,152.49
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,Millenium,Downtown,2020,Qtr 4,December,1,2020,150,Chicago,150.00000000000003,448.50000000000006
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,O'Hare,Airport,2020,Qtr 4,December,1,2020,126,Chicago,126.00000000000003,376.74
2020-12-01 00:00:00,Art & Crafts,PlayDoh Can,Times Square,Downtown,2020,Qtr 4,December,1,2020,184,New York,184.00000000000003,550.1600000000001
2020-12-01 00:00:00,Art & Crafts,PlayDoh Playset,LAX,Airport,2020,Qtr 4,December,1,2020,14,Los Angeles,56,349.85999999999996
2020-12-01 00:00:00,Art & Crafts,PlayDoh Playset,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,4,Chicago,16,99.96
2020-12-01 00:00:00,Art & Crafts,PlayDoh Playset,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,6,Chicago,24,149.94
2020-12-01 00:00:00,Art & Crafts,PlayDoh Playset,Millenium,Downtown,2020,Qtr 4,December,1,2020,8,Chicago,32,199.92
2020-12-01 00:00:00,Art & Crafts,PlayDoh Playset,O'Hare,Airport,2020,Qtr 4,December,1,2020,15,Chicago,60,374.84999999999997
2020-12-01 00:00:00,Art & Crafts,PlayDoh Playset,Times Square,Downtown,2020,Qtr 4,December,1,2020,6,New York,24,149.94
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,Hollywood,Commercial,2020,Qtr 4,December,1,2020,16,Los Angeles,16,79.84
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,JFK,Airport,2020,Qtr 4,December,1,2020,2,New York,2,9.98
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,LAX,Airport,2020,Qtr 4,December,1,2020,10,Los Angeles,10,49.900000000000006
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,29,Chicago,29,144.71
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,Millenium,Downtown,2020,Qtr 4,December,1,2020,10,Chicago,10,49.900000000000006
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,O'Hare,Airport,2020,Qtr 4,December,1,2020,10,Chicago,10,49.900000000000006
2020-12-01 00:00:00,Art & Crafts,PlayDoh Toolkit,Times Square,Downtown,2020,Qtr 4,December,1,2020,7,New York,7,34.93
2020-12-01 00:00:00,Electronics,Colorbuds,Fifth Avenue,Commercial,2020,Qtr 4,December,1,2020,60,New York,480,899.4
2020-12-01 00:00:00,Electronics,Colorbuds,JFK,Airport,2020,Qtr 4,December,1,2020,47,New York,376,704.53
2020-12-01 00:00:00,Electronics,Colorbuds,LAX,Airport,2020,Qtr 4,December,1,2020,227,Los Angeles,1816,3402.73
2020-12-01 00:00:00,Electronics,Colorbuds,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,50,Chicago,400,749.5
2020-12-01 00:00:00,Electronics,Colorbuds,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,164,Chicago,1312,2458.36
2020-12-01 00:00:00,Electronics,Colorbuds,Millenium,Downtown,2020,Qtr 4,December,1,2020,12,Chicago,96,179.88
2020-12-01 00:00:00,Electronics,Colorbuds,O'Hare,Airport,2020,Qtr 4,December,1,2020,233,Chicago,1864,3492.67
2020-12-01 00:00:00,Electronics,Colorbuds,Times Square,Downtown,2020,Qtr 4,December,1,2020,212,New York,1696,3177.88
2020-12-01 00:00:00,Electronics,Gamer Headset,JFK,Airport,2020,Qtr 4,December,1,2020,51,New York,305.9999999999999,1070.49
2020-12-01 00:00:00,Electronics,Gamer Headset,LAX,Airport,2020,Qtr 4,December,1,2020,121,Los Angeles,725.9999999999998,2539.79
2020-12-01 00:00:00,Electronics,Gamer Headset,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,29,Chicago,173.99999999999994,608.7099999999999
2020-12-01 00:00:00,Electronics,Gamer Headset,Millenium,Downtown,2020,Qtr 4,December,1,2020,29,Chicago,173.99999999999994,608.7099999999999
2020-12-01 00:00:00,Electronics,Gamer Headset,O'Hare,Airport,2020,Qtr 4,December,1,2020,81,Chicago,485.99999999999983,1700.1899999999998
2020-12-01 00:00:00,Electronics,Gamer Headset,Times Square,Downtown,2020,Qtr 4,December,1,2020,10,New York,59.999999999999986,209.89999999999998
2020-12-01 00:00:00,Electronics,Toy Robot,LAX,Airport,2020,Qtr 4,December,1,2020,59,Los Angeles,295,1533.4099999999999
2020-12-01 00:00:00,Electronics,Toy Robot,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,43,Chicago,215,1117.57
2020-12-01 00:00:00,Electronics,Toy Robot,Times Square,Downtown,2020,Qtr 4,December,1,2020,10,New York,50,259.9
2020-12-01 00:00:00,Games,Chutes & Ladders,JFK,Airport,2020,Qtr 4,December,1,2020,11,New York,33,142.89000000000001
2020-12-01 00:00:00,Games,Chutes & Ladders,Millenium,Downtown,2020,Qtr 4,December,1,2020,13,Chicago,39,168.87
2020-12-01 00:00:00,Games,Chutes & Ladders,Times Square,Downtown,2020,Qtr 4,December,1,2020,94,New York,282,1221.06
2020-12-01 00:00:00,Games,Classic Dominoes,JFK,Airport,2020,Qtr 4,December,1,2020,15,New York,30,149.85
2020-12-01 00:00:00,Games,Classic Dominoes,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,22,Chicago,44,219.78
2020-12-01 00:00:00,Games,Classic Dominoes,Millenium,Downtown,2020,Qtr 4,December,1,2020,2,Chicago,4,19.98
2020-12-01 00:00:00,Games,Classic Dominoes,Times Square,Downtown,2020,Qtr 4,December,1,2020,10,New York,20,99.9
2020-12-01 00:00:00,Games,Deck Of Cards,Fifth Avenue,Commercial,2020,Qtr 4,December,1,2020,78,New York,234,545.22
2020-12-01 00:00:00,Games,Deck Of Cards,Hollywood,Commercial,2020,Qtr 4,December,1,2020,88,Los Angeles,264,615.12
2020-12-01 00:00:00,Games,Deck Of Cards,JFK,Airport,2020,Qtr 4,December,1,2020,76,New York,228,531.24
2020-12-01 00:00:00,Games,Deck Of Cards,LAX,Airport,2020,Qtr 4,December,1,2020,11,Los Angeles,33,76.89
2020-12-01 00:00:00,Games,Deck Of Cards,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,162,Chicago,486,1132.38
2020-12-01 00:00:00,Games,Deck Of Cards,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,43,Chicago,129,300.57
2020-12-01 00:00:00,Games,Deck Of Cards,Millenium,Downtown,2020,Qtr 4,December,1,2020,209,Chicago,627,1460.91
2020-12-01 00:00:00,Games,Deck Of Cards,O'Hare,Airport,2020,Qtr 4,December,1,2020,208,Chicago,624,1453.92
2020-12-01 00:00:00,Games,Deck Of Cards,Times Square,Downtown,2020,Qtr 4,December,1,2020,60,New York,180,419.40000000000003
2020-12-01 00:00:00,Games,Glass Marbles,Hollywood,Commercial,2020,Qtr 4,December,1,2020,7,Los Angeles,35,76.93
2020-12-01 00:00:00,Games,Glass Marbles,JFK,Airport,2020,Qtr 4,December,1,2020,214,New York,1070,2351.86
2020-12-01 00:00:00,Games,Glass Marbles,LAX,Airport,2020,Qtr 4,December,1,2020,38,Los Angeles,190,417.62
2020-12-01 00:00:00,Games,Glass Marbles,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,23,Chicago,115,252.77
2020-12-01 00:00:00,Games,Glass Marbles,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,9,Chicago,45,98.91
2020-12-01 00:00:00,Games,Glass Marbles,O'Hare,Airport,2020,Qtr 4,December,1,2020,233,Chicago,1165,2560.67
2020-12-01 00:00:00,Games,Glass Marbles,Times Square,Downtown,2020,Qtr 4,December,1,2020,39,New York,195,428.61
2020-12-01 00:00:00,Games,Jenga,Hollywood,Commercial,2020,Qtr 4,December,1,2020,33,Los Angeles,231,329.67
2020-12-01 00:00:00,Games,Jenga,LAX,Airport,2020,Qtr 4,December,1,2020,18,Los Angeles,126,179.82
2020-12-01 00:00:00,Games,Jenga,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,4,Chicago,28,39.96
2020-12-01 00:00:00,Games,Jenga,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,42,Chicago,294,419.58
2020-12-01 00:00:00,Games,Jenga,Millenium,Downtown,2020,Qtr 4,December,1,2020,59,Chicago,413,589.41
2020-12-01 00:00:00,Games,Jenga,O'Hare,Airport,2020,Qtr 4,December,1,2020,16,Chicago,112,159.84
2020-12-01 00:00:00,Games,Jenga,Times Square,Downtown,2020,Qtr 4,December,1,2020,34,New York,238,339.66
2020-12-01 00:00:00,Games,Monopoly,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,10,Chicago,59.999999999999986,199.89999999999998
2020-12-01 00:00:00,Games,Monopoly,Millenium,Downtown,2020,Qtr 4,December,1,2020,28,Chicago,167.99999999999994,559.7199999999999
2020-12-01 00:00:00,Games,Monopoly,Times Square,Downtown,2020,Qtr 4,December,1,2020,20,New York,119.99999999999997,399.79999999999995
2020-12-01 00:00:00,Games,Rubik's Cube,Hollywood,Commercial,2020,Qtr 4,December,1,2020,81,Los Angeles,162,1619.1899999999998
2020-12-01 00:00:00,Games,Rubik's Cube,JFK,Airport,2020,Qtr 4,December,1,2020,20,New York,40,399.79999999999995
2020-12-01 00:00:00,Games,Rubik's Cube,LAX,Airport,2020,Qtr 4,December,1,2020,128,Los Angeles,256,2558.72
2020-12-01 00:00:00,Games,Rubik's Cube,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,27,Chicago,54,539.7299999999999
2020-12-01 00:00:00,Games,Rubik's Cube,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,90,Chicago,180,1799.1
2020-12-01 00:00:00,Games,Rubik's Cube,Millenium,Downtown,2020,Qtr 4,December,1,2020,249,Chicago,498,4977.509999999999
2020-12-01 00:00:00,Games,Rubik's Cube,O'Hare,Airport,2020,Qtr 4,December,1,2020,94,Chicago,188,1879.06
2020-12-01 00:00:00,Games,Rubik's Cube,Times Square,Downtown,2020,Qtr 4,December,1,2020,47,New York,94,939.53
2020-12-01 00:00:00,Games,Uno Card Game,JFK,Airport,2020,Qtr 4,December,1,2020,10,New York,40,79.9
2020-12-01 00:00:00,Games,Uno Card Game,Millenium,Downtown,2020,Qtr 4,December,1,2020,31,Chicago,124,247.69
2020-12-01 00:00:00,Games,Uno Card Game,Times Square,Downtown,2020,Qtr 4,December,1,2020,10,New York,40,79.9
2020-12-01 00:00:00,Sports & Outdoors,Basketball Hoop,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,14,Chicago,223.99999999999997,349.85999999999996
2020-12-01 00:00:00,Sports & Outdoors,Basketball Hoop,Millenium,Downtown,2020,Qtr 4,December,1,2020,7,Chicago,111.99999999999999,174.92999999999998
2020-12-01 00:00:00,Sports & Outdoors,Basketball Hoop,Times Square,Downtown,2020,Qtr 4,December,1,2020,15,New York,239.99999999999997,374.84999999999997
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,Fifth Avenue,Commercial,2020,Qtr 4,December,1,2020,46,New York,184,735.54
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,Hollywood,Commercial,2020,Qtr 4,December,1,2020,68,Los Angeles,272,1087.32
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,JFK,Airport,2020,Qtr 4,December,1,2020,25,New York,100,399.75
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,LAX,Airport,2020,Qtr 4,December,1,2020,27,Los Angeles,108,431.73
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,77,Chicago,308,1231.23
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,189,Chicago,756,3022.11
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,Millenium,Downtown,2020,Qtr 4,December,1,2020,75,Chicago,300,1199.25
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,O'Hare,Airport,2020,Qtr 4,December,1,2020,36,Chicago,144,575.64
2020-12-01 00:00:00,Sports & Outdoors,Dart Gun,Times Square,Downtown,2020,Qtr 4,December,1,2020,12,New York,48,191.88
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,Hollywood,Commercial,2020,Qtr 4,December,1,2020,70,Los Angeles,210,699.3000000000001
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,LAX,Airport,2020,Qtr 4,December,1,2020,4,Los Angeles,12,39.96
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,269,Chicago,807,2687.31
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,37,Chicago,111,369.63
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,Millenium,Downtown,2020,Qtr 4,December,1,2020,130,Chicago,390,1298.7
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,O'Hare,Airport,2020,Qtr 4,December,1,2020,29,Chicago,87,289.71
2020-12-01 00:00:00,Sports & Outdoors,Mini Ping Pong,Times Square,Downtown,2020,Qtr 4,December,1,2020,96,New York,288,959.04
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,Hollywood,Commercial,2020,Qtr 4,December,1,2020,16,Los Angeles,79.99999999999997,319.84
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,JFK,Airport,2020,Qtr 4,December,1,2020,27,New York,134.99999999999994,539.7299999999999
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,LAX,Airport,2020,Qtr 4,December,1,2020,108,Los Angeles,539.9999999999998,2158.9199999999996
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,62,Chicago,309.9999999999999,1239.3799999999999
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,40,Chicago,199.99999999999994,799.5999999999999
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,Millenium,Downtown,2020,Qtr 4,December,1,2020,37,Chicago,184.99999999999994,739.63
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,O'Hare,Airport,2020,Qtr 4,December,1,2020,70,Chicago,349.9999999999999,1399.3
2020-12-01 00:00:00,Sports & Outdoors,Nerf Gun,Times Square,Downtown,2020,Qtr 4,December,1,2020,56,New York,279.9999999999999,1119.4399999999998
2020-12-01 00:00:00,Sports & Outdoors,Splash Balls,JFK,Airport,2020,Qtr 4,December,1,2020,31,New York,31,278.69
2020-12-01 00:00:00,Sports & Outdoors,Splash Balls,LAX,Airport,2020,Qtr 4,December,1,2020,40,Los Angeles,40,359.6
2020-12-01 00:00:00,Sports & Outdoors,Splash Balls,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,28,Chicago,28,251.72
2020-12-01 00:00:00,Sports & Outdoors,Splash Balls,Millenium,Downtown,2020,Qtr 4,December,1,2020,9,Chicago,9,80.91
2020-12-01 00:00:00,Sports & Outdoors,Splash Balls,O'Hare,Airport,2020,Qtr 4,December,1,2020,127,Chicago,127,1141.73
2020-12-01 00:00:00,Sports & Outdoors,Splash Balls,Times Square,Downtown,2020,Qtr 4,December,1,2020,47,New York,47,422.53000000000003
2020-12-01 00:00:00,Sports & Outdoors,Water Gun,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,10,Chicago,30,149.9
2020-12-01 00:00:00,Sports & Outdoors,Water Gun,Millenium,Downtown,2020,Qtr 4,December,1,2020,5,Chicago,15,74.95
2020-12-01 00:00:00,Sports & Outdoors,Water Gun,O'Hare,Airport,2020,Qtr 4,December,1,2020,19,Chicago,57,284.81
2020-12-01 00:00:00,Toys,Action Figure,Beverly Hills,Residential,2020,Qtr 4,December,1,2020,39,Los Angeles,234,623.61
2020-12-01 00:00:00,Toys,Action Figure,Fifth Avenue,Commercial,2020,Qtr 4,December,1,2020,117,New York,702,1870.83
2020-12-01 00:00:00,Toys,Action Figure,JFK,Airport,2020,Qtr 4,December,1,2020,68,New York,408,1087.32
2020-12-01 00:00:00,Toys,Action Figure,LAX,Airport,2020,Qtr 4,December,1,2020,45,Los Angeles,270,719.55
2020-12-01 00:00:00,Toys,Action Figure,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,56,Chicago,336,895.44
2020-12-01 00:00:00,Toys,Action Figure,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,34,Chicago,204,543.66
2020-12-01 00:00:00,Toys,Action Figure,Millenium,Downtown,2020,Qtr 4,December,1,2020,128,Chicago,768,2046.72
2020-12-01 00:00:00,Toys,Action Figure,O'Hare,Airport,2020,Qtr 4,December,1,2020,41,Chicago,246,655.59
2020-12-01 00:00:00,Toys,Action Figure,Times Square,Downtown,2020,Qtr 4,December,1,2020,93,New York,558,1487.07
2020-12-01 00:00:00,Toys,Animal Figures,Fifth Avenue,Commercial,2020,Qtr 4,December,1,2020,65,New York,195,844.35
2020-12-01 00:00:00,Toys,Animal Figures,JFK,Airport,2020,Qtr 4,December,1,2020,46,New York,138,597.54
2020-12-01 00:00:00,Toys,Animal Figures,LAX,Airport,2020,Qtr 4,December,1,2020,28,Los Angeles,84,363.72
2020-12-01 00:00:00,Toys,Animal Figures,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,30,Chicago,90,389.7
2020-12-01 00:00:00,Toys,Animal Figures,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,57,Chicago,171,740.4300000000001
2020-12-01 00:00:00,Toys,Animal Figures,Millenium,Downtown,2020,Qtr 4,December,1,2020,45,Chicago,135,584.55
2020-12-01 00:00:00,Toys,Animal Figures,O'Hare,Airport,2020,Qtr 4,December,1,2020,39,Chicago,117,506.61
2020-12-01 00:00:00,Toys,Animal Figures,Times Square,Downtown,2020,Qtr 4,December,1,2020,45,New York,135,584.55
2020-12-01 00:00:00,Toys,Dino Egg,JFK,Airport,2020,Qtr 4,December,1,2020,9,New York,9,98.91
2020-12-01 00:00:00,Toys,Dino Egg,LAX,Airport,2020,Qtr 4,December,1,2020,25,Los Angeles,25,274.75
2020-12-01 00:00:00,Toys,Dino Egg,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,16,Chicago,16,175.84
2020-12-01 00:00:00,Toys,Dino Egg,Millenium,Downtown,2020,Qtr 4,December,1,2020,30,Chicago,30,329.7
2020-12-01 00:00:00,Toys,Dinosaur Figures,Fifth Avenue,Commercial,2020,Qtr 4,December,1,2020,26,New York,104,389.74
2020-12-01 00:00:00,Toys,Dinosaur Figures,Hollywood,Commercial,2020,Qtr 4,December,1,2020,37,Los Angeles,148,554.63
2020-12-01 00:00:00,Toys,Dinosaur Figures,JFK,Airport,2020,Qtr 4,December,1,2020,11,New York,44,164.89000000000001
2020-12-01 00:00:00,Toys,Dinosaur Figures,LAX,Airport,2020,Qtr 4,December,1,2020,59,Los Angeles,236,884.41
2020-12-01 00:00:00,Toys,Dinosaur Figures,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,48,Chicago,192,719.52
2020-12-01 00:00:00,Toys,Dinosaur Figures,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,69,Chicago,276,1034.31
2020-12-01 00:00:00,Toys,Dinosaur Figures,Times Square,Downtown,2020,Qtr 4,December,1,2020,76,New York,304,1139.24
2020-12-01 00:00:00,Toys,Hot Wheels Pack,Hollywood,Commercial,2020,Qtr 4,December,1,2020,65,Los Angeles,130,389.35
2020-12-01 00:00:00,Toys,Hot Wheels Pack,JFK,Airport,2020,Qtr 4,December,1,2020,9,New York,18,53.910000000000004
2020-12-01 00:00:00,Toys,Hot Wheels Pack,LAX,Airport,2020,Qtr 4,December,1,2020,73,Los Angeles,146,437.27000000000004
2020-12-01 00:00:00,Toys,Hot Wheels Pack,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,9,Chicago,18,53.910000000000004
2020-12-01 00:00:00,Toys,Hot Wheels Pack,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,28,Chicago,56,167.72
2020-12-01 00:00:00,Toys,Hot Wheels Pack,Millenium,Downtown,2020,Qtr 4,December,1,2020,4,Chicago,8,23.96
2020-12-01 00:00:00,Toys,Hot Wheels Pack,O'Hare,Airport,2020,Qtr 4,December,1,2020,3,Chicago,6,17.97
2020-12-01 00:00:00,Toys,Hot Wheels Pack,Times Square,Downtown,2020,Qtr 4,December,1,2020,46,New York,92,275.54
2020-12-01 00:00:00,Toys,Lego Bricks,Hollywood,Commercial,2020,Qtr 4,December,1,2020,84,Los Angeles,420,3359.1600000000003
2020-12-01 00:00:00,Toys,Lego Bricks,JFK,Airport,2020,Qtr 4,December,1,2020,8,New York,40,319.92
2020-12-01 00:00:00,Toys,Lego Bricks,LAX,Airport,2020,Qtr 4,December,1,2020,118,Los Angeles,590,4718.820000000001
2020-12-01 00:00:00,Toys,Lego Bricks,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,63,Chicago,315,2519.3700000000003
2020-12-01 00:00:00,Toys,Lego Bricks,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,56,Chicago,280,2239.44
2020-12-01 00:00:00,Toys,Lego Bricks,Millenium,Downtown,2020,Qtr 4,December,1,2020,104,Chicago,520,4158.96
2020-12-01 00:00:00,Toys,Lego Bricks,O'Hare,Airport,2020,Qtr 4,December,1,2020,173,Chicago,865,6918.27
2020-12-01 00:00:00,Toys,Lego Bricks,Times Square,Downtown,2020,Qtr 4,December,1,2020,72,New York,360,2879.28
2020-12-01 00:00:00,Toys,Mr. Potatohead,JFK,Airport,2020,Qtr 4,December,1,2020,13,New York,65,129.87
2020-12-01 00:00:00,Toys,Mr. Potatohead,LAX,Airport,2020,Qtr 4,December,1,2020,130,Los Angeles,650,1298.7
2020-12-01 00:00:00,Toys,Mr. Potatohead,Lincoln Park,Residential,2020,Qtr 4,December,1,2020,50,Chicago,250,499.5
2020-12-01 00:00:00,Toys,Mr. Potatohead,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,35,Chicago,175,349.65000000000003
2020-12-01 00:00:00,Toys,Mr. Potatohead,Millenium,Downtown,2020,Qtr 4,December,1,2020,23,Chicago,115,229.77
2020-12-01 00:00:00,Toys,Mr. Potatohead,O'Hare,Airport,2020,Qtr 4,December,1,2020,40,Chicago,200,399.6
2020-12-01 00:00:00,Toys,Mr. Potatohead,Times Square,Downtown,2020,Qtr 4,December,1,2020,34,New York,170,339.66
2020-12-01 00:00:00,Toys,Plush Pony,LAX,Airport,2020,Qtr 4,December,1,2020,53,Los Angeles,582.9999999999999,1059.47
2020-12-01 00:00:00,Toys,Plush Pony,Michigan Ave,Commercial,2020,Qtr 4,December,1,2020,32,Chicago,351.99999999999994,639.68
2020-12-01 00:00:00,Toys,Plush Pony,O'Hare,Airport,2020,Qtr 4,December,1,2020,16,Chicago,175.99999999999997,319.84
2020-12-01 00:00:00,Toys,Plush Pony,Times Square,Downtown,2020,Qtr 4,December,1,2020,4,New York,43.99999999999999,79.96
2020-12-01 00:00:00,Toys,Teddy Bear,Hollywood,Commercial,2020,Qtr 4,December,1,2020,9,Los Angeles,18,116.91
2020-12-01 00:00:00,Toys,Teddy Bear,LAX,Airport,2020,Qtr 4,December,1,2020,13,Los Angeles,26,168.87
2020-12-01 00:00:00,Toys,Teddy Bear,Millenium,Downtown,2020,Qtr 4,December,1,2020,9,Chicago,18,116.91
2020-12-01 00:00:00,Toys,Teddy Bear,O'Hare,Airport,2020,Qtr 4,December,1,2020,7,Chicago,14,90.93
2020-12-02 00:00:00,Toys,Animal Figures,Beverly Hills,Residential,2020,Qtr 4,December,2,2020,71,Los Angeles,213,922.29
2020-12-03 00:00:00,Art & Crafts,Barrel O' Slime,Beverly Hills,Residential,2020,Qtr 4,December,3,2020,143,Los Angeles,286,570.57
2020-12-03 00:00:00,Art & Crafts,Etch A Sketch,Fifth Avenue,Commercial,2020,Qtr 4,December,3,2020,28,New York,279.99999999999994,587.7199999999999
